"id","SehirIlceMahalleAdi","UstID","minlongitude","minlatitude","maxlongitude","maxlatitude","MahalleID"
29567,MERKEZ (SALTUKLU),1554,33.053702,41.231299,33.089284,41.293970,
29568,MERKEZ (ŞEHRİMANLAR),1554,33.045565,41.169171,33.077710,41.183801,
29569,MERKEZ (SIRAGÖMÜ),1554,33.299163,41.127095,33.349807,41.198350,
29570,MERKEZ (ŞİRİNGÜNEY),1554,32.930324,41.152512,32.985304,41.193411,
29571,MERKEZ (SOFCULAR),1554,32.982967,41.149590,33.010396,41.186913,
29572,MERKEZ (TAŞPINAR),1554,33.010391,41.149178,33.045835,41.185957,
29573,MERKEZ (TATLICA),1554,33.221626,41.231760,33.259392,41.275871,
29574,MERKEZ (TAVŞANLI),1554,33.246427,41.071037,33.253531,41.075261,
29575,MERKEZ (TERKE),1554,33.019023,41.123785,33.056322,41.171521,
29576,MERKEZ (TOYGAÖREN),1554,33.438603,41.288469,33.474545,41.312970,
29577,MERKEZ (TUZAKLI),1554,33.374898,41.293019,33.380917,41.297477,
29578,MERKEZ (ÜÇPINAR),1554,33.047286,41.192071,33.075630,41.219380,
29579,MERKEZ (ULUCAK),1554,33.235303,41.285828,33.266877,41.306090,
29580,MERKEZ (YEŞİLOVA),1554,32.993963,41.216981,33.022844,41.234585,
29581,MERKEZ (YUKARIGÜNEY),1554,32.995950,41.144464,33.021148,41.180127,
29582,MERKEZ (YUKARIOBA),1554,33.249843,41.177636,33.269337,41.189332,
29583,MERKEZ (YUKARIYAZI),1554,33.346789,41.219053,33.374546,41.237839,
29584,MERKEZ (YURTTEPE),1554,33.354455,41.234369,33.400674,41.263991,
29585,MERKEZ-ÇOBANOĞLU (SARPUN),1554,33.257675,41.203837,33.284995,41.230027,
29586,MESUDİYE,1554,33.320193,41.252309,33.337710,41.284323,
29587,MEZRA (AKINCILAR),1554,33.304683,41.236510,33.314042,41.247767,
29588,MEZRA (KIYAN),1554,33.176286,41.223230,33.191693,41.232364,
29589,MİRZEK (DEREÇATI),1554,33.317399,41.205434,33.329697,41.219019,
29590,MUHACİRLER (KARAÇALAR),1554,32.990968,41.219222,33.005534,41.224660,
29591,MÜSLÜMAN (ÇUKURPELİT),1554,33.426009,41.266548,33.447743,41.276032,
29592,OKUL ÇEVRESİ (GÜZLÜK),1554,33.355350,41.029190,33.381872,41.042368,
29593,ORTA  (YUKARIOBA),1554,33.246625,41.182013,33.254113,41.186583,
29594,ORTA (KAVAK),1554,33.288929,41.078177,33.294717,41.081203,
29595,ORTA (KÖKLÜDERE),1554,33.352883,40.980416,33.366680,41.012159,
29596,ORUÇBEY (CELEPLER),1554,33.076310,41.144483,33.087418,41.160366,
29597,ÖTEDOMA (ÇUKURPELİT),1554,33.430285,41.251850,33.462514,41.267373,
29598,OVA (EREKLİ),1554,33.148134,41.223908,33.173218,41.240352,
29599,OVA (İHSANLI),1554,33.002224,41.229053,33.021564,41.243579,
29600,OVA (TOKATLI),1554,33.005267,41.216981,33.022844,41.222089,
29601,ÖZAĞZI (MÜSLİMLER),1554,33.036276,41.218591,33.053459,41.241022,
29602,POYRAZLI (YUKARIILIPINAR),1554,33.192116,41.343690,33.197018,41.346799,
29603,ŞABANLAR (ÇAYKAŞI),1554,33.053171,41.133704,33.073768,41.142370,
29604,ŞABANLAR (DEREÇATI),1554,33.299376,41.196229,33.320935,41.218143,
29605,SAMATLAR (SAMATLAR),1554,33.087937,41.209204,33.120655,41.241366,
29606,SARAYCIK (EKİNÖZÜ),1554,33.233804,41.147380,33.269928,41.180350,
29607,SARCILAR (SARPUN),1554,33.269201,41.190944,33.304203,41.223719,
29608,SARMAŞIK (TAVŞANLI),1554,33.224890,41.083309,33.231166,41.088451,
29609,SERDAR (SERDAR),1554,33.473374,41.295698,33.526133,41.311289,
29610,ŞEYKEMLER YABO (TAVŞANLI),1554,33.248091,41.075280,33.257775,41.080823,
29611,SEYRAN (YENİCE),1554,33.284846,41.229241,33.304683,41.236510,
29612,SOFUOĞLU (ULUCAK),1554,33.217681,41.314873,33.319131,41.350523,
29613,SOĞANDERE (ÇAYKAŞI),1554,33.054573,41.099407,33.105691,41.113631,
29614,SÜNGÜLÜ (KAVACIK),1554,33.333212,41.286856,33.357650,41.309642,
29615,SUSUZ YAYLASI (SUSUZ),1554,33.328362,41.110553,33.333444,41.113002,
29616,SUSUZ-AHLATÇIK (SUSUZ),1554,33.320675,41.100781,33.365393,41.136262,
29617,TAŞPINAR (SERDAR),1554,33.473374,41.281929,33.518618,41.298212,
29618,TEKEREN  (AŞAĞIİKİZÖREN),1554,33.400819,41.327149,33.406527,41.330468,
29619,TELLİ  (ÇAYKAŞI),1554,33.044063,41.112291,33.105691,41.144483,
29620,TEPE (ÇALKÖY),1554,33.287519,41.276279,33.330387,41.296288,
29621,TOPUZOĞLU OVA (TAVŞANLI),1554,33.237500,41.052023,33.245314,41.054816,
29622,ULUALAN (AVLACIK),1554,33.256467,41.365274,33.315802,41.443661,
29623,Y. İKİZÖREN (YUKARIİKİZÖREN),1554,33.355949,41.310586,33.419730,41.349080,
29624,Y.SİNDİRE (DEREÇATI),1554,33.313289,41.195868,33.339467,41.207673,
29625,YAKACIK (YENİCE),1554,33.295015,41.216630,33.320835,41.237815,
29626,YAYLA (KİRAZLI),1554,33.223042,41.140270,33.228493,41.144439,
29627,YENİ  (SARPUN),1554,33.231111,41.220793,33.266516,41.234898,
29628,YENİ (KAYAÖREN),1554,33.055283,41.061063,33.094863,41.107176,
29629,YENİ,1554,33.323409,41.239207,33.329674,41.246513,
29630,YENİ (PINARÖREN),1554,33.161437,41.244401,33.176780,41.266695,
29631,YENİ OVA  (BALÇIKHİSAR),1554,33.076229,41.215725,33.103727,41.233929,
29632,YEŞİL,1554,33.324858,41.242382,33.355549,41.286856,
29633,YONCA (ALINÖREN),1554,33.434916,41.239160,33.467812,41.251850,
29634,YUKARI  (GÖKÇESU),1554,33.169184,41.175618,33.175943,41.182013,
29635,YUKARI (KAVACIK),1554,33.307580,41.315245,33.355949,41.328380,
29636,YUKARI (KAVAK),1554,33.296057,41.080380,33.302303,41.084417,
29637,YUKARI (KIZILSARAY),1554,33.320113,41.352615,33.366237,41.376920,
29638,YUKARI (KÖKLÜDERE),1554,33.358591,40.976917,33.388567,41.024075,
29639,YUKARI (TOYGAÖREN),1554,33.431396,41.306311,33.481178,41.333449,
29640,YUKARIARAÇ,1554,33.328046,41.239123,33.398437,41.277084,
29641,YUKARIÖREN (AVLAĞIÇAYIRI),1554,33.474466,41.261916,33.481837,41.286580,
29642,ZAİM (ÇUKURPELİT),1554,33.454698,41.269459,33.463898,41.281421,
29643,ALINCA,1556,33.618148,41.695197,33.670343,41.717928,
29644,BALOĞLU (SELMANLI),1556,33.500488,41.723935,33.518328,41.730527,
29645,ÇAPAL (BEREKETLİ),1556,33.502712,41.701946,33.510020,41.708028,
29646,ÇAYLI (YEŞİLPINAR),1556,33.490396,41.698449,33.498927,41.704236,
29647,CİNCİOĞLU (OLUKÖZÜ),1556,33.575197,41.723770,33.586388,41.730721,
29648,ÇÖPCÜ (OLUKÖZÜ),1556,33.554360,41.736104,33.570857,41.767813,
29649,DANA (YEŞİLPINAR),1556,33.461633,41.706366,33.489390,41.732116,
29650,DANACI,1556,33.510020,41.688338,33.572931,41.725926,
29651,DİKELOĞLU (OLUKÖZÜ),1556,33.557150,41.720950,33.586442,41.733413,
29652,DİKMEN,1556,33.544097,41.615678,33.594110,41.668390,
29653,ESE (GÖLCÜĞEZ),1556,33.559347,41.615678,33.604816,41.638093,
29654,EYÜPAĞA (GÖLCÜĞEZ),1556,33.559347,41.603990,33.604816,41.627265,
29655,HALİL (KABACI),1556,33.531507,41.724169,33.554360,41.740557,
29656,HASANLI (GÖLCÜĞEZ),1556,33.588258,41.599475,33.607071,41.627265,
29657,HÜSEYİNEFENDİ (GÖLCÜĞEZ),1556,33.594110,41.634306,33.617609,41.651368,
29658,İBATOĞLU (OLUKÖZÜ),1556,33.565456,41.721257,33.593978,41.757258,
29659,KABALAR (YEŞİLPINAR),1556,33.461097,41.703769,33.476559,41.715602,
29660,KADI (SELMANLI),1556,33.515547,41.721743,33.525349,41.730774,
29661,KARAOĞLAN (OLUKÖZÜ),1556,33.553143,41.723922,33.565456,41.736831,
29662,KARAPINAR (KABACI),1556,33.516381,41.735212,33.556866,41.760363,
29663,KAYABAŞI (BEREKETLİ),1556,33.517935,41.706307,33.530582,41.723297,
29664,KESİM (BEREKETLİ),1556,33.503739,41.692325,33.511822,41.698948,
29665,KETENCİLER,1556,33.559267,41.688246,33.610072,41.721343,
29666,KIRLARDERE,1556,33.598355,41.695223,33.621475,41.714015,
29667,KURTDERESİ (TUNUSLAR),1556,33.485178,41.606380,33.516749,41.637231,
29668,MAZAK (YEŞİLPINAR),1556,33.487870,41.703792,33.506519,41.717275,
29669,MERKEZ (ADALAR),1556,33.516749,41.616016,33.553674,41.651165,
29670,MERKEZ (BEREKETLİ),1556,33.488791,41.692166,33.503739,41.704529,
29671,MERKEZ (FIRINCIK),1556,33.520589,41.780134,33.528564,41.784794,
29672,MERKEZ (GÖLCÜĞEZ),1556,33.581178,41.627265,33.604816,41.651368,
29673,MERKEZ (KABACI),1556,33.523299,41.711095,33.546981,41.731266,
29674,MERKEZ,1556,33.508167,41.651644,33.573265,41.700588,
29675,MERKEZ (MÜSELLİMLER),1556,33.474444,41.625231,33.516749,41.656090,
29676,MERKEZ (SELMANLI),1556,33.500536,41.717249,33.517935,41.727215,
29677,MERKEZ (TUNUSLAR),1556,33.507835,41.606247,33.529721,41.637231,
29678,MURATOĞLU (OLUKÖZÜ),1556,33.563393,41.724933,33.571644,41.736661,
29679,MURTAZAOĞLU (KABACI),1556,33.516381,41.727853,33.531809,41.743230,
29680,ÖRENCİK,1556,33.570097,41.674441,33.659378,41.697774,
29681,ÖRENCİK (MÜSELLİMLER),1556,33.465616,41.613583,33.499968,41.634753,
29682,OSMANÇELEBİ (ADALAR),1556,33.514048,41.637231,33.546565,41.657967,
29683,SELMANLI,1556,33.594110,41.645631,33.614604,41.676356,
29684,SELVER (OLUKÖZÜ),1556,33.565456,41.736661,33.583240,41.757258,
29685,ŞEYHOĞLU (BEREKETLİ),1556,33.503520,41.698619,33.511822,41.702128,
29686,SİNAN,1556,33.559166,41.651368,33.597833,41.688472,
29687,TAVLIOĞLU (SELMANLI),1556,33.497389,41.728066,33.521986,41.745488,
29688,TEPE (GÖLCÜĞEZ),1556,33.602157,41.627265,33.616189,41.637235,
29689,TEPE (OLUKÖZÜ),1556,33.554043,41.722545,33.565456,41.736661,
29690,YAĞLICA,1556,33.634214,41.688745,33.688159,41.708772,
29691,AHMETLER (ÇİÇEKYAYLA),1557,34.057479,41.790154,34.070143,41.833243,
29692,ALİ ÇELEBİ  (İLİŞİ),1557,33.970283,41.966211,33.975850,41.970228,
29693,ALİKADIOĞLU (YAŞARLI),1557,34.009282,41.906547,34.019549,41.912383,
29694,ANACA (YAŞARLI),1557,34.003249,41.893476,34.014595,41.904178,
29695,ARZA (YAYLATEPE),1557,34.052725,41.869673,34.059291,41.873236,
29696,AŞAĞI (ALANTEPE),1557,33.936810,41.884947,33.940351,41.889475,
29697,AŞAĞI (MAMATLAR),1557,34.104280,41.793100,34.113045,41.803275,
29698,AŞAĞI HARMAN (MAMATLAR),1557,34.091926,41.791179,34.102786,41.823239,
29699,AŞAĞIDEĞİRMENBAŞI (KIZILCAELMA),1557,34.021510,41.855585,34.027718,41.859645,
29700,ASARBAŞI (YAYLATEPE),1557,34.049141,41.848369,34.081843,41.859046,
29701,AYDIN (YAYLATEPE),1557,34.037790,41.853804,34.050880,41.865534,
29702,BABAKİNİ (ÇİÇEKYAYLA),1557,34.066271,41.803546,34.102786,41.833243,
29703,BALYEMEZ (KOCAÇAM),1557,33.969970,41.923261,33.973960,41.926216,
29704,BAŞSÖKÜ (YAŞARLI),1557,34.005040,41.900966,34.019549,41.907001,
29705,BELEN (İLİŞİ),1557,33.958175,41.963499,33.967845,41.977374,
29706,BOŞNAK (İLİŞİ),1557,33.967107,41.969203,33.972903,41.975253,
29707,BÜYÜKDÜZ (BAYRAMGAZİ),1557,33.996888,41.916900,34.020455,41.923700,
29708,CALAY (SAKIZCILAR),1557,34.044431,41.876092,34.045681,41.877206,
29709,CAMİ YANI  (ORTASÖKÜ),1557,34.087765,41.841752,34.108257,41.851678,
29710,CAMİ YANI (ÇİÇEKYAYLA),1557,34.076516,41.800145,34.086578,41.808899,
29711,ÇANKAYA (GÖRENTAŞ),1557,33.945628,41.914592,33.982143,41.949230,
29712,ÇARŞI (İLİŞİ),1557,33.963166,41.974054,33.972923,41.981288,
29713,ÇAY (ORTASÖKÜ),1557,34.113407,41.846371,34.124308,41.853276,
29714,ÇAYIR MERKEZ (KOCAÇAM),1557,33.968425,41.917226,33.975507,41.923162,
29715,CEDİM (İBRAHİM),1557,34.058722,41.854539,34.094553,41.882982,
29716,ÇEVİK (ALANTEPE),1557,33.936397,41.887934,33.942143,41.891105,
29717,CEVİZ (ŞEYHOĞLU),1557,33.975877,41.786111,33.988445,41.795904,
29718,CİN (İLİŞİ),1557,33.972341,41.966464,33.979990,41.973935,
29719,CUFANA (SARIÇİÇEK),1557,34.046580,41.948730,34.052664,41.951959,
29720,DEMİRCİ (YAŞARLI),1557,33.995284,41.899274,34.008822,41.906525,
29721,DEREBEYLER (ÇİÇEKYAYLA),1557,34.059325,41.790154,34.081951,41.797058,
29722,DEREYOL (ŞEYHOĞLU),1557,34.005454,41.814922,34.013565,41.825460,
29723,DÖNGEL PINARI  (ORTASÖKÜ),1557,34.107957,41.861507,34.120488,41.871990,
29724,DÜZ GÖYNÜK (MAMATLAR),1557,34.106491,41.803061,34.113229,41.807602,
29725,EĞRO (DURSUN),1557,33.968353,41.829738,34.006605,41.867229,
29726,ESENTEPE (ÇİÇEKYAYLA),1557,34.066271,41.796852,34.081951,41.833243,
29727,FEZMAN (ŞEYHOĞLU),1557,33.987328,41.793301,33.991422,41.796154,
29728,GERÇEK (DURSUN),1557,33.979040,41.861227,34.013903,41.878039,
29729,GÖL (KÖSEALİ),1557,33.932004,41.896357,33.947518,41.903746,
29730,GÜDÜLO (KIZILCAELMA),1557,34.020028,41.875962,34.024187,41.878472,
29731,GÜLÜBOL (YAYLATEPE),1557,34.052346,41.863067,34.057174,41.865251,
29732,GÜZLÜK (KOCAÇAM),1557,33.968017,41.913782,33.973023,41.917799,
29733,HACIHASAN (İLİŞİ),1557,33.969978,41.952244,33.982221,41.967124,
29734,HACIKÖY (ŞEYHOĞLU),1557,33.998909,41.802718,34.007042,41.808876,
29735,HAMZA,1557,33.982143,41.940947,34.003893,41.969123,
29736,HASMİL (DARSU),1557,33.925591,41.967342,33.931607,41.974372,
29737,HATIP (KIZILCAELMA),1557,34.020243,41.861514,34.030344,41.866200,
29738,HATİPOĞLU (YAŞARLI),1557,34.001833,41.906547,34.011052,41.917382,
29739,İKİDAM (KIZILCAELMA),1557,34.018731,41.880671,34.025541,41.885533,
29740,İNİŞDİBİ (ULU),1557,33.919586,41.838978,33.961067,41.876235,
29741,ISIRGANLIK (ORTASÖKÜ),1557,34.066271,41.823239,34.163512,41.885521,
29742,İSKELEME (DARSU),1557,33.926375,41.952489,33.936990,41.965730,
29743,KADIOĞLU (DARSU),1557,33.926177,41.965087,33.936233,41.968213,
29744,KAMAK (YAŞARLI),1557,33.966711,41.898738,33.996888,41.926927,
29745,KARA KESTANE (ORTASÖKÜ),1557,34.109545,41.853196,34.117398,41.857672,
29746,KARAMUK (YAŞARLI),1557,33.992429,41.893253,34.004037,41.902038,
29747,KARAPINAR (ÇİÇEKYAYLA),1557,34.059325,41.768226,34.097450,41.792311,
29748,KARŞIYAKA (ORTASÖKÜ),1557,34.113407,41.836732,34.131775,41.844213,
29749,KAVAKÇA (GÜNVAKTI),1557,33.945010,41.937993,33.972374,41.953847,
29750,KAYARDI (TEZCAN),1557,34.004281,41.793182,34.057479,41.833466,
29751,KAZANCI (KUTLUCA),1557,33.979919,41.908138,33.986270,41.911635,
29752,KEÇECİ HASAN (GÖRENTAŞ),1557,33.947465,41.937460,33.972374,41.949230,
29753,KEÇECİOĞLU (ALANTEPE),1557,33.936639,41.887534,33.962090,41.896610,
29754,KEHYAOĞLU (KOCAÇAM),1557,33.950752,41.914592,33.968415,41.926570,
29755,KERİMLER (SARIÇİÇEK),1557,34.044630,41.950493,34.052951,41.955545,
29756,KESİM (ULU),1557,33.974226,41.861226,33.984916,41.873555,
29757,KESNE ALTI (YAYLATEPE),1557,34.054506,41.846915,34.062080,41.851510,
29758,KIŞLA (İNCEYAZI),1557,33.941918,41.968101,33.959545,41.976670,
29759,KOÇCUĞAZ (ULU),1557,33.959904,41.838464,33.979038,41.875826,
29760,KÖRAĞA (İLİŞİ),1557,33.970289,41.972398,33.981327,41.980749,
29761,KÖROĞLU (DARSU),1557,33.936995,41.969953,33.942847,41.974686,
29762,KÜLLÜOĞLU (ŞEYHOĞLU),1557,33.976743,41.800067,33.979420,41.802830,
29763,MAHMUT (İLİŞİ),1557,33.967337,41.958377,33.974231,41.964933,
29764,MAHMUTOĞLU (KOCAÇAM),1557,33.973607,41.922519,33.976112,41.924313,
29765,MARAZ (YAŞARLI),1557,33.995429,41.903533,34.003328,41.920556,
29766,MERKEZ (BAYRAMGAZİ),1557,34.020455,41.901991,34.055267,41.929973,
29767,MERKEZ (BELDEĞİRMEN),1557,33.905557,41.946552,33.927467,41.974094,
29768,MERKEZ (DARSU),1557,33.926203,41.952489,33.939205,41.974372,
29769,MERKEZ (DURSUN),1557,33.993954,41.829738,34.015942,41.878039,
29770,MERKEZ (GÜNGÖREN),1557,33.972374,41.940947,33.990979,41.975443,
29771,MERKEZ (GÜNVAKTI),1557,33.916429,41.916694,33.948511,41.953428,
29772,MERKEZ (İNCEYAZI),1557,33.944399,41.950127,33.962905,41.970049,
29773,MERKEZ (IŞIĞAN),1557,33.982817,41.873555,34.015384,41.897478,
29774,MERKEZ (KEŞLİK),1557,33.962077,41.879349,33.995154,41.902488,
29775,MERKEZ (KESTANESÖKÜ),1557,34.024582,41.881672,34.053507,41.908112,
29776,MERKEZ (KİRAZSÖKÜ),1557,33.924713,41.838978,33.961067,41.890932,
29777,MERKEZ (KÖSEALİ),1557,33.926862,41.883908,33.936768,41.891620,
29778,MERKEZ,1557,33.998219,41.936089,34.030858,41.968535,
29779,MERKEZ (SARIÇİÇEK),1557,34.023406,41.943140,34.046687,41.958787,
29780,MERKEZ (ŞEYHOĞLU),1557,33.978943,41.800383,33.985133,41.804670,
29781,MERKEZ (TEZCAN),1557,34.030336,41.790154,34.059325,41.828816,
29782,MERKEZ (ULU),1557,33.969233,41.874914,33.980606,41.880633,
29783,MERKEZ DEMİRCİ (SAKIZCILAR),1557,34.026675,41.874674,34.043809,41.878109,
29784,MESKE (SARIÇİÇEK),1557,34.041131,41.941758,34.053013,41.949351,
29785,NASIHOĞLU (AFETEVLER) (ŞEYHOĞLU),1557,34.001359,41.795807,34.004794,41.798004,
29786,ORTA (GÖRENTAŞ),1557,33.945628,41.916694,33.968622,41.937993,
29787,ORTA (MAMATLAR),1557,34.111962,41.795590,34.120877,41.803455,
29788,POYRAZLAR (DARSU),1557,33.928534,41.973134,33.932728,41.975042,
29789,SAKIZLI (SARIÇİÇEK),1557,34.027710,41.953084,34.047358,41.962594,
29790,SARMAŞIK (KUTLUCA),1557,33.984240,41.914024,33.991561,41.918884,
29791,SÖKÜ (MAMATLAR),1557,34.097417,41.791177,34.107459,41.823239,
29792,SUBAŞI (ORTASÖKÜ),1557,34.095147,41.850503,34.104610,41.860244,
29793,TAŞCI (KÖSEALİ),1557,33.927927,41.891624,33.938968,41.896160,
29794,TEKEROĞLU (KESTANESÖKÜ),1557,34.048977,41.891337,34.052224,41.893909,
29795,TEKKE (ÇİÇEKYAYLA),1557,34.079156,41.791179,34.097417,41.814485,
29796,TORBA (İNCEYAZI),1557,33.935913,41.950127,33.948511,41.971238,
29797,TURNOOĞLU (DARSU),1557,33.926177,41.967342,33.937123,41.970350,
29798,UZUNMUSTAFA (YAŞARLI),1557,34.008260,41.907001,34.026202,41.923647,
29799,UZUNÖMER (İLİŞİ),1557,33.965167,41.963740,33.970827,41.972108,
29800,YARDERE (BAYRAMGAZİ),1557,34.012342,41.890042,34.032769,41.917128,
29801,YAYLA (MAMATLAR),1557,34.120601,41.795590,34.124771,41.803455,
29802,YEMİŞEN (KIZILCAELMA),1557,34.022142,41.866376,34.028058,41.871360,
29803,YENİ  (KESTANESÖKÜ),1557,34.050388,41.899843,34.053933,41.903680,
29804,YENİ,1557,34.004171,41.923327,34.044067,41.949271,
29805,YENİCE (YAYLATEPE),1557,34.062338,41.868155,34.069204,41.872948,
29806,YUKARI DEĞİRMENBAŞI (KIZILCAELMA),1557,34.018067,41.857818,34.023448,41.861066,
29807,YUKARI TEKDAL (HURSU) (GÜNVAKTI),1557,33.915668,41.915285,33.945628,41.925263,
29808,YUKARI YAYLA (YAYLATEPE),1557,34.054205,41.825252,34.068303,41.847586,
29809,YUKARIKÖY-YAMAK-KESEÇUKUR (İLİŞİ),1557,33.959556,41.958383,33.967845,41.964034,
29810,YÜKSEK,1557,33.981824,41.920549,34.012825,41.951389,
29811,YUNDOLUĞU (MAMATLAR),1557,34.120877,41.794972,34.128595,41.799214,
29812,ABSALAN (YILDIZALAN),1558,32.870750,41.783434,32.884197,41.793321,
29813,AHMETLİ (BAŞKÖY),1558,32.856004,41.783917,32.874845,41.793321,
29814,AKDEMİR (MUSAKÖY),1558,33.097883,41.825994,33.130692,41.877767,
29815,ALAYAZI (ALAYAZI),1558,33.268010,41.968315,33.301695,42.008359,
29816,ALAYÜZ (ALAYÜZ),1558,33.182541,41.944418,33.199031,41.968138,
29817,ALİ (MUSAKÖY),1558,33.106062,41.877630,33.118187,41.884064,
29818,ALTINTAŞ (KUMKÖY),1558,33.127643,41.869645,33.150492,41.890314,
29819,ARPALI (KONUKLAR),1558,33.173336,41.932662,33.193259,41.947139,
29820,AŞAĞI  (İSHAKÇA),1558,33.236233,41.900575,33.255989,41.911305,
29821,AŞAĞI (KÖSELİ),1558,33.005745,41.903584,33.017360,41.916552,
29822,AŞAĞI (NANEPINARI),1558,32.815985,41.829168,32.824995,41.846865,
29823,AŞAĞI (SIRAKAYA),1558,32.997308,41.868482,33.007797,41.876710,
29824,AŞAĞI KOZAK (İSAKÖY),1558,32.893043,41.839930,32.908119,41.858511,
29825,AŞAĞIYAYLA (YAYLAKÖY),1558,32.810023,41.734641,32.880176,41.777538,
29826,AYDIN (YENİCE),1558,32.816330,41.848995,32.843573,41.860309,
29827,AYDINCIK (AYDINCIK),1558,33.323555,42.000187,33.340888,42.008462,
29828,BAĞYURDU,1558,33.012487,41.895759,33.058739,41.917675,
29829,BAYIRLI (GÖKÇELER),1558,32.995395,41.810581,33.030701,41.822154,
29830,BELDİBİ (KUMKÖY),1558,33.118187,41.869645,33.127643,41.881234,
29831,BELTEPE (BELTEPE),1558,33.217506,41.917000,33.253856,41.934992,
29832,BEYKÖY (SIRAKAYA),1558,33.003655,41.858109,33.014741,41.867076,
29833,BUKET (İSAKÖY),1558,32.906767,41.839292,32.929126,41.845356,
29834,ÇAKAL (VELİOĞLU),1558,33.047638,41.869649,33.077341,41.875831,
29835,ÇAKIRLI (ÇAKIRLI),1558,33.263695,41.948380,33.273147,41.954732,
29836,ÇALCA (AĞAÇBÜKÜ),1558,33.184032,41.907244,33.192487,41.926963,
29837,ÇAMDİBİ (ÇAMDİBİ),1558,33.029705,41.793773,33.108310,41.845870,
29838,ÇAVUŞ (AKÇA),1558,32.911292,41.770117,32.939215,41.788199,
29839,CENGEL (KIRANLIKOZ),1558,33.273265,41.947515,33.280273,41.954582,
29840,ÇERÇİ (ÖVEÇLER),1558,32.996458,41.791118,33.001475,41.796040,
29841,ÇINARCIK (KUMKÖY),1558,33.131861,41.831891,33.156399,41.861012,
29842,ÇINARLAR (YILDIZALAN),1558,32.874845,41.768001,32.898872,41.804329,
29843,ÇOLAK (KETHÜDA),1558,32.904841,41.771864,32.907845,41.773924,
29844,CUMHURİYET,1558,32.981268,41.894332,33.011234,41.906629,
29845,DAĞ (ÇUKURÇAL),1558,32.951098,41.804920,32.967295,41.823301,
29846,DAHALLAR (ORTACA),1558,32.939389,41.773990,32.945236,41.778681,
29847,DEĞİRMEN ÇAYI (BALTACI),1558,33.329643,41.988480,33.334697,41.993502,
29848,DELİHASAN (KETHÜDA),1558,32.907492,41.776442,32.909982,41.778216,
29849,DEMİRCİ (BALTACI),1558,33.327126,41.991471,33.334697,41.997236,
29850,DEMİRCİ (KOVANÖREN),1558,33.180535,41.925183,33.198795,41.934849,
29851,DENİZKONAK (DENİZKONAK),1558,33.142769,41.945862,33.169806,41.954647,
29852,DEVELİ (OLUCAK),1558,32.941376,41.823884,32.955092,41.850851,
29853,DOĞRUCA (OVACIK),1558,32.861794,41.824663,32.893945,41.842634,
29854,DÖNGELCE (DÖNGELCE),1558,32.767047,41.777092,32.807004,41.807840,
29855,DÜZKÖY (DÜZKÖY),1558,33.083108,41.909566,33.113916,41.925807,
29856,ECE,1558,33.001630,41.878382,33.020480,41.893032,
29857,ECEREN (ÇUKURÇAL),1558,32.944767,41.804920,32.959617,41.830751,
29858,EMİRLER (EMİRLER),1558,32.772528,41.803385,32.807937,41.848684,
29859,ERENCİK (YURTBAŞI),1558,33.273059,41.938249,33.278394,41.942805,
29860,ESE (İSAKÖY),1558,32.893043,41.852550,32.910494,41.863993,
29861,ESENCE (ÜÇAĞIL),1558,33.242336,41.883030,33.253232,41.900575,
29862,ESENLER (MUSAKÖY),1558,33.081522,41.881951,33.103943,41.889027,
29863,GEBEŞ,1558,32.893842,41.861483,32.919533,41.872937,
29864,GEDE (BALTACI),1558,33.330022,41.979988,33.347012,41.991471,
29865,GEDİKOĞLU (VELİOĞLU),1558,33.059402,41.866163,33.066134,41.869878,
29866,GELÜNNE (YILDIZALAN),1558,32.871140,41.777943,32.884940,41.786832,
29867,GÖKÇEÖREN (GÖKÇEÖREN),1558,33.155605,41.840812,33.210726,41.906809,
29868,GÖKSU (YENİCE),1558,32.807167,41.848022,32.822026,41.855117,
29869,GÖMEREN (HAMİTLİ),1558,33.026004,41.767023,33.051982,41.782561,
29870,GÖZTEPE (KUMKÖY),1558,33.103943,41.886351,33.144380,41.903364,
29871,GÜLPINAR (KUŞÇU),1558,33.030858,41.906692,33.089660,41.940310,
29872,GÜNDOĞDU (DEREBUCAĞI),1558,33.022172,41.772065,33.043459,41.784769,
29873,GÜNEY (MUSAKÖY),1558,33.067775,41.873779,33.084040,41.890777,
29874,GÜZEL YAYLA (GÜZELYAYLA),1558,32.855122,41.789060,32.878104,41.798508,
29875,HACIAHMET (HACIAHMET),1558,32.753178,41.819218,32.772528,41.845745,
29876,HAKTANIR (ÇUKURÇAL),1558,32.954562,41.806358,32.982774,41.830751,
29877,HALLA (ORTACA),1558,32.946763,41.762696,32.980181,41.795546,
29878,HAMDİOĞLU (DEREBUCAĞI),1558,32.997000,41.792230,33.003494,41.800611,
29879,HAMİTLİ (HAMİTLİ),1558,33.025751,41.748359,33.076751,41.794569,
29880,HAMZALI (KUMKÖY),1558,33.123587,41.881234,33.144380,41.897371,
29881,HIDIR (YENİCE),1558,32.799855,41.849685,32.810279,41.855117,
29882,HİMMETBEŞE (HİMMETBEŞE),1558,32.826912,41.809359,32.864911,41.860546,
29883,HOCA (AYDINCIK),1558,33.333607,41.984080,33.350952,42.004914,
29884,HOCA (GÖKÇEÖREN),1558,33.191725,41.855687,33.217518,41.882748,
29885,İLYASBEY (İLYASBEY),1558,33.350487,42.001079,33.383685,42.019277,
